task_id,exam_type,exam_date,task_no,task_text,cluster_id,cluster_label,outlier_score,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,centroid_outlier_score
ZI|2020-01-31|5,ZI,2020-01-31,5,"Zadan je niz brojeva: 
4, 1, 12, 7, 11, 10 
Ilustrirajte uzlazno sortiranje algoritmom Quicksort. Stožer za Quicksort bira se metodom aproksimacije medijana 
temeljem prvog, srednjeg i zadnjeg člana, pri čemu vrijedi da je cutoff = 3 nakon čega se sortira bez navođenja koraka. 
Potrebno je prikazati sadržaj polja nakon svake promjene.",0,Sortiranje,0.04215901,,,,,,,,,,,0.27586206896551724
ZI|2020-01-31|6,ZI,2020-01-31,6,"Algoritam Rabin-Karp, koji služi pronalasku podniza u nizu, koristi u svojem radu izračun sažetka (hash-a) podniza. 
Napisati funkciju ReHash koja se koristi u algoritmu Rabin-Karp i koja temeljem sažetka trenutnog podniza duljine m 
računa sažetak idućeg podniza duljine m. Funkcija mora imati složenost O(1) i prototip: 
int ReHash(int oldHash, char leadingDigit, char lastDigit, int mostSigDigitValue); 
Parametar oldHash predstavlja sažetak trenutnog podniza, leadingDigit predstavlja prvi lijevi znak trenutnog 
podniza, a lastDigit predstavlja zadnji znak idućeg podniza. Parametar mostSigDigitValue predstavlja unaprijed 
izračunatu težinsku vrijednost s kojom se množi najznačajnija znamenka leadingDigit. 
 
Napomena: Kako bi se uspješno izvela funkcija ReHash potrebno je koristiti konstante D i PRIM definirane 
pretprocesorskim direktivama: 
#define D 256 
#define PRIME 251 

 
Rješenja: 
1. zadatak (8 bodova) 
 
a) 
template <typename T> void BStablo<T>:: zamijeniSMax() { 
 
if (korijen != nullptr) zamijeniSMax(korijen); 
}; 
 
template <typename T> T BStablo<T>:: zamijeniSMax(shared_ptr<Cvor> &cvor) { 
 
T stari = cvor->elem; 
 
if (cvor->lijevo && cvor->desno) { 
 
 
T l = zamijeniSMax(cvor->lijevo); 
 
 
T d = zamijeniSMax (cvor->desno); 
 
 
cvor->elem = l > d ? l : d; 
 
} 
 
else if (cvor->lijevo) { 
 
 
cvor->elem = zamijeniSMax (cvor->lijevo); 
 
} 
 
else if (cvor->desno) { 
 
 
cvor->elem = zamijeniSMax(cvor->desno); 
 
} 
 
return (cvor->elem > stari) ? cvor->elem : stari; 
} 
 
b) Odsječak glavnog progama, npr.: 
 
BStablo<int> bStablo = BStablo<int>(); 
bStablo.zamijeniSMax(); 
 
c) Θ(n), gdje je n broj čvorova u stablu 
 
 
2. zadatak (6 bodova) 
 
 
 
 
 
 
 
 
 
 

 
 
 
1. Početno stanje 
Q = {0, ∞, ∞, ∞, ∞, ∞, ∞} 
 
 
 
A B C D E F G 
Udaljenost 0 ∞ ∞ ∞ ∞ ∞ ∞ 
Preth 
- - - - - - - 
 
2. Uzimamo vrh A iz Q i označavamo da je obiđen. 
 
 
A B C D E F G 
Udaljenost 0 7 3 1 ∞ ∞ ∞ 
Preth 
- A A A - - - 
Q = {𝟏, 7, 3, ∞, ∞, ∞} 
 
3. Uzimamo vrh D iz Q i označavamo da je obiđen. 
Podešavamo udaljenosti. 
 
 
A B C D E F G 
Udaljenost 0 7 3 1 ∞ ∞ 3 
Preth 
- A A A - - D 
Q = {3(C), 7, 3(G), ∞, ∞} 
 
4. Uzimamo vrh C iz Q i označavamo da je obiđen. 
Podešavamo udaljenosti. 
 
 
A B C D E F G 
Udaljenost 0 5 3 1 ∞ ∞ 3 
Preth 
- C A A - - D 
Q = {3 (G), 5, ∞, ∞} 
 
5. Uzimamo vrh G iz Q i označavamo da je obiđen. 
Podešavamo udaljenosti. 
 
 
A B C D E F G 
Udaljenost 0 5 3 1 ∞ 5 3 
Preth 
- C A A - G D 
Q = {5 (B), 5 (F), ∞} 
 
6. Uzimamo vrh B iz Q i označavamo da je obiđen. 
 
 
A B C D E 
F G 
Udaljenost 0 5 3 1 10 5 3 
Preth 
- C A A B 
G D 
Q = {5 (F), 10} 
 
7. Uzimamo vrh F iz Q i označavamo da je obiđen. 
Podešavamo udaljenosti. 
 
 
A B C D E 
F G 
Udaljenost 0 5 3 1 10 5 3 
Preth 
- C A A B 
G D 
Q = { 10 } 
 
8. Uzimamo vrh E iz Q i označavamo da je obiđen. 
Time smo obišli sve vrhove. 
 
 
A B C D E 
F G 
Udaljenost 0 5 3 1 10 5 3 
Preth 
- C A A B 
G D 
Q = { } 
 
3. zadatak (6 bodova) 
9 8 6 4 1 3 2 
9 8 2 4 1 3 6 
9 1 2 4 8 3 6 
1 1 2 4 8 3 6 
1 4 2 4 8 3 6 
1 4 2 9 8 3 6 
 
 

 
4. zadatak 
 
template <typename T, typename K> 
class HashQuadraticProbing : public IHash<T, K> { 
 private: 
 void Empty() { 
 size_t i; 
 for (i = 0; i < this->size; i++) { 
 hash[i] = nullptr; 
 } 
 } 
 
 public: 
 virtual IHashableValue<T, K> *Get(K key) const { 
 int address = HashMultiplicationMethod(key); 
 int index; 
 for (int i = 0; i < this->size; i++) { 
 index = (int)fmod((address + c1 * i + c2 * i * i), this->size); 
 if (hash[index] == nullptr) 
 return nullptr; 
 if (hash[index]->GetKey() == key) { 
 return hash[index]; 
 } 
 } 
 return nullptr; 
 } 
 HashQuadraticProbing(size_t size) { 
 this->size = size; 
 this->hash = new IHashableValue<T, K> *[this->size]; 
 this->Empty(); 
 } 
}; 
 
5. 
 
4, 1, 12, 7, 11, 10 odabir stožera/medijan 
4, 1, 10, 7, 11, 12 sortiranje stožera/medijan 
4, 1, 11, 7, 10, 12 sakrivanje stožera 10 
4, 1, 7, 11, 10, 12 zamjena elemenata na indeksima i=2 i j=3 
4, 1, 7, 11, 10, 12 obnova stožera - i=3 (zamjena vrijednosti 11 i 10) 
4, 1, 7, 10, 11, 12 sortiranje desnog i lijevog dijela Insertion Sortom (cutoff) 
1, 4, 7, 10, 11, 12 u lijevom dijelu zamjena 1 i 4, ostalih zamjena nema 
 
 
 
6. zadatak 
 
 static int ReHash(int oldHash, char leadingDigit, char lastDigit) { 
 int oldHashWithoutLeadingDigit = oldHash - leadingDigit * mostSigDigitValue; 
 int newHashwithoutLastDigit = oldHashWithoutLeadingDigit * D; 
 int newHash = (newHashwithoutLastDigit + lastDigit) % PRIME; 
 if (newHash < 0) // in case new hash is negative, covert to a positive num 
 newHash += PRIME; 
 return newHash; 
 } 
 
 

AISP_2017-18_zi_funkcije
#include <stdio.h>
#include <stdlib.h>
#include <math.h>
/*STOG STATICKIM POLJEM*/
typedef struct {
int vrh, polje[MAXSTOG];
}Stog;
void init_stog (Stog *stog) {
/*inicijalizacija*/
stog->vrh = -1;
}
int dodaj (int element, Stog *stog) {
/*dodavanje elementa*/
if (stog->vrh >= MAXSTOG -1) return 0;
stog->vrh++;
stog->polje [stog->vrh] = element;
return 1;
}
int skini (int *element, Stog *stog) {
/*skidanje elementa*/
if (stog->vrh <0) return 0;
*element = stog->polje[stog->vrh];
stog->vrh--;
return 1;
}
/*STOG LISTOM*/
struct at {
int element;
struct at *sljed;
};
typedef struct at atom;
typedef struct {
atom *vrh;
}Stog;
void init_stog (Stog *stog) {
/*inicijalizacija*/
stog->vrh = NULL;
}
int dodaj (int element, Stog *stog) {
/*dodavanje elementa na stog*/
atom *novi;
if ((novi = (atom *)malloc(sizeof(atom)))!=NULL) {
novi->element = element;

novi->sljed = stog->vrh;
stog->vrh = novi;
return 1;
}
else return 0;
}
int skini (int *element, Stog *stog) {
/*skidanje elementa sa stoga*/
atom *pom;
if (stog->vrh == NULL) return 0;
*element = stog->vrh->element;
pom = stog->vrh->sljed;
free(stog->vrh);
stog->vrh = pom;
return 1;
}
/*RED STATICKIM POLJEM*/
typedef struct {
int polje[MAXRED];
int ulaz, izlaz;
} Red;
int dodaj (int element, Red *red) {
/*dodavanje elementa u red*/
if ((red->ulaz+1)%MAXRED == red->izlaz) return 0;
red->ulaz++;
red->ulaz %= MAXRED;
red->polje[red->ulaz] = element;
return 1;
}
int skini (int *element, Red *red) {
/*skidanje elementa s reda*/
if (red->ulaz == red->izlaz) return 0;
red->izlaz++;
red->izlaz %= MAXRED;
*element = red->polje[red->izlaz];
return 1;
}
/*RED LISTOM*/
struct re {
int element;
struct re* sljed;
};
typedef struct re Red;
void init_red (Red *red) {
/*inicijalizacija*/
red->ulaz = NULL;

red->izlaz = NULL;
}
int dodaj (int element, Red *red) {
/*dodavanje elementa u red*/
atom *novi;
if (novi=malloc(sizeof(atom))) {
novi->element = element;
novi->sljed = NULL;
if (red->izlaz == NULL) red->izlaz = novi;
else (red->ulaz)->sljed = novi;
red->ulaz = novi;
return 1;
}
return 0;
}
int skini (int *element, Red *red) {
/*skidanje elementa s reda*/
atom *stari;
if (red->izlaz) {
*element = red->izlaz->element;
stari = red->izlaz;
red->izlaz = red->izlaz->sljed;
free(stari);
if (red->izlaz == NULL) red->ulaz = NULL;
return 1;
}
return 0;
}
/*TEHNIKE ADRESIRANJA*/
/*ulancavanje*/
struct zap {
char ime [VELIME +1];
struct zapis* sljed;
};
typedef struct zap zapis;
void upis (zapis *hash[], zapis *element) {
/*upis u hash*/
int i = adresa(element->ime);
element->sljed = hash[i];
hash[i] = element;
}
/*otvoreno adresiranje*/
struct zapis {
int sifra;
char ime [VELIME+1];
};

void upis (zapis *hash, zapis element) {
int indeks;
int adresa = Adresa(element->sifra);
for (int i=0; i<M; i++) {
/*LINEARNO ISPITIVANJE*/
indeks = (adresa + i)%M;
/*KVADRATNO ISPITIVANJE*/
indeks = fmod((adresa +c1*i +c2*i*i), M);
if (hash[indeks]->sifra == 0) {
hash[indeks] = element;
break;
}
}
}
/*DVOSTRUKO RASPRSENO ADRESIRANJE*/
void upis (zapis *hash, zapis element) {
int indeks;
int h1 = adresa1(element->sifra);
int h2 = adresa2 (element->sifra);
for (int i=0; i<M; i++) {
indeks = (h1+i*h2)%M;
if (hash[indeks]->sifra == 0) {
hash[indeks] = element;
break;
}
}
}
/*metoda dijeljenja*/
int adresa1(int sifra) {
return sifra%M;
}
/*metoda mnozenja*/
unsigned long int adresa(int sifra) {
unsigned long int A = 2654435769;
unsigned int pomak = 29;
return (A*sifra)>>pomak;
}
/*STABLO*/
struct cv {
int podatak;
struct cvor *lijevo_dijete;
struct cvor *desno_dijete;
struct cvor *roditelj;

};
typedef struct cv cvor;
cvor *dodaj (cvor *cvor, int element) {
/*dodavanje elementa*/
if (cvor == NULL) {
return (NoviCvor(element));
}
else {
if (element <= cvor->podatak)
cvor->lijevo = dodaj(cvor->lijevo_dijete, element);
else 
cvor->desno_dijete = dodaj(cvor->desno_dijete);
return (cvor);
}
}
cvor *NoviCvor (int element) {
/*stvaranje novog cvora*/
cvor* novi = (cvor *)malloc(sizeof(cvor));
novi->podatak = element;
novi->lijevo_dijete= NULL;
novi->desno_dijete = NULL;
return (novi);
}
int trazi (cvor *cvor, int trazeno) {
/*pretrazivanje stabla*/
if (cvor == NULL) return 0;
else {
if (trazeno == cvor->podatak) return 1;
else {
if (trazeno < cvor->podatak) return (trazi(cvor->lijevo_dijete, trazeno)))
else return (trazi(cvor->desno_dijete, trazeno));
}
}
}
/*GOMILA*/
void podesi (int A[], int i, int n) {
/*podesavanje gomile*/
 int j; 
 int stavka;
 j = 2*i;
 stavka = A[i];
 while (j <= n ) {
 if ((j < n) && (A[j] < A[j+1])) j++;
 if (stavka >= A[j]) break;
 A[j/2] = A[j];
 j *=2;
 }
 A[j/2] = stavka; 

}
 
 
 void StvoriGomilu (int A[], int n) {
/*stvaranje gomile*/
 int i;
 for (i = n/2; i >= 1; i--) 
podesi (A, i, n);
}
void HeapSort (int A[], int n) {
/*heap sort algoritam*/
 int i;
 StvoriGomilu (A, n);
 for (i = n; i >= 2; i--) {
Zamijeni (&A[1], &A[i]);
 Podesi (A, 1, i-1);
 }
}",6,Hash tablica,0.089477375,,,,,,,,,,,0.9411764705882353
ZI|2017-06-13|1,ZI,2017-06-13,1,"Potrebno je provjeriti je li binarno stablo balansirano s obzirom na visinu. Prazno stablo je balansirano, a neprazno 
binarno stablo T je balansirano ako vrijedi: 
1) Lijevo i desno podstablo od T je balansirano 
2) Razlika u visini lijevog i desnog podstabla nije više od 1 
Stablo balansirano po visini
Stablo koje nije balansirano po visini 
a) Napisati funkciju koja će izračunati visinu stabla. Ako je stablo prazno vraća 0. Prototip funkcije: 
int visina(cvor *korijen); 
b) Napisati funkciju koja će provjeriti da li je stablo balansirano. Ako je balansirano vraća 1, inače 0. Dopušteno je 
koristiti funkciju visina. Prototip funkcije: 
int balans(cvor *korijen); 
Čvorovi stabla imaju sljedeću strukturu: 
typedef struct cv{ 
int podatak; 
struct cv *lijevo_dijete; 
struct cv *desno_dijete; 
} cvor;",4,Binarno stablo,0.13200377,,,,,,,,,,,0.9473684210526315
ZI|2017-06-13|2,ZI,2017-06-13,2,"Zadan je niz brojeva: 12, 48, 54, 22, 81, 62, 71, 32. 
 
a) (5 bodova) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile (max heap) od zadanog polja 
brojeva algoritmom čija je složenost za najgori slučaj O(n). 
 
b) (5 bodova) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile (max heap) od zadanog polja 
brojeva algoritmom čija je složenost za najgori slučaj O(nlogn).",5,Gomila,0.030047417,,,,,,,,,,,0.2
ZI|2017-06-13|3,ZI,2017-06-13,3,"Podatke o studentima potrebno je organizirati u memorijski rezidentnu tablicu raspršenog adresiranja veličine 10000 
zapisa. Memorija za tablicu raspršenog adresiranja rezervira se u glavnom programu (nije ga potrebno pisati). Kolizija 
se rješava linearnim ispitivanjem. 
Potrebno je napisati: 
a) Pretprocesorsku direktivu kojom se definira veličina tablice te ostali potrebni parametri u strukturi. Potrebno 
je definirati strukturu zapis za pohranu podataka o studentu. Svaki student ima šifru (cijeli broj), ime 
(maksimalna veličina 20 znakova) i prezime (maksimalna veličina 30 znakova). 
b) Funkciju koja će odrediti na koju adresu je bilo upućeno najviše zapisa. Funkcija treba vratiti tu adresu i broj 
zapisa upućenih na nju (lokacija u tablici), a koji su završili u preljevu. Šifra nula (0) označava prazan zapis. Ako 
ima više takvih adresa vratiti rezultat za bilo koju od njih. 
int Provjera(zapis* hash, int *brojPreljeva); 
Prilikom realizacije funkcije za upis koristiti predefiniranu hash-funkciju: 
int Adresa(int sifra);",6,Hash tablica,0.08002585,,,,,,,,,,,0.5882352941176471
ZI|2017-06-13|4,ZI,2017-06-13,4,"Zadan je tip podatka Red za koji su definirane funkcije za inicijalizaciju reda, dodavanje elementa u red te za 
skidanje elementa iz reda. Prototipovi navedenih funkcija su: 
 
void init_red(Red *red); 
int dodaj(int element, Red *red); 
int skini(int *element, Red *red); 
Funkcije dodaj i skini vraćaju 1 ako je operacija uspjela, a 0 ako nije. 
Napišite funkciju koja će sva pojavljivanja višekratnika zadanog broja iz zadanog reda izdvojiti u novi red koji 
treba vratiti pozivatelju. Prototip funkcije je: 
Red *izdvojiVisekratnike(Red *red, int broj); 
U ulaznom redu moraju ostati svi preostali elementi. 
Napišite i dio glavnog programa u kojem ćete definirati redove i ispravno pozvati napisanu funkciju. Dio koda u 
kojem se puni red nije potrebno pisati. 
Primjer: Za ulazni red sadržaja 3, 8, 2, 5, 35, 2, 24, 15 poziv funkcije izdvojiVisekratnike za broj=3 stvara novi 
red sadržaja 3, 24, 15 dok u starom redu ostaju 8, 2, 5, 35, 2. 
 
 

 
Rješenja: 
1. zadatak (10 bodova) 
int visina(cvor * korijen) { 
 
int visinaLijevo, visinaDesno; 
 
if (korijen == NULL) 
 
 
return 0; 
 
visinaLijevo = visina(korijen-> lijevo_dijete); 
 
visinaDesno = visina(korijen-> desno_dijete); 
 
if (visinaLijevo >= visinaDesno) 
 
 
return 1 + visinaLijevo; 
 
else 
 
 
return 1 + visinaDesno; 
} 
 
int balans(cvor *korijen){ 
 
int lijevo, desno; 
 
if (korijen == NULL) 
 
 
return 1; 
 
lijevo = visina(korijen-> lijevo_dijete); 
 
desno = visina(korijen-> desno_dijete); 
 
return abs(lijevo - desno) <= 1 && balans(korijen->lijevo_dijete) 
&& balans(korijen-> desno_dijete); 
} 
 
2. zadatak (10 bodova) 
a)O(n)
 
 
 
 
 
 
12 
48 
54 
22 
81 
62 
71 
32 
12 
48 
54 
32 
81 
62 
71 
22 
12 
48 
71 
32 
81 
62 
54 
22 
12 
81 
71 
32 
48 
62 
54 
22 
81 
48 
71 
32 
12 
62 
54 
22 
Konačno rješenje: 

 
b) O(nlogn) 
 
 
 
 
Konačno rješenje: 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
81 
54 
71 
32 
22 
48 
62 
12 
12 
12 
48 
48 
12 
54 
54 
12 
48 
22 
54 
22 
48 
12 
81 
81 
54 
48 
12 
22 
62 
81 
54 
62 
12 
22 
48 
71 
81 
54 
71 
12 
22 
48 
62 
32 

 
3. zadatak (10 bodova) 
#define VELIME 20 
#define VELPREZIME 30 
#define M 10000 
 
typedef struct { 
 
int sifra; 
 
char ime[VELIME + 1]; 
 
char prezime[VELPREZIME + 1]; 
} zapis; 
 
int trazi(zapis* hash, int * brojPreljeva) { 
 
int brojac[M] = {0}; 
 
int brojacPreljeva[M] = {0}; 
 
int zeljenaAdresa; 
 
int maxVrijednost; 
 
int maxAdresa; 
 
int i; 
 
for (i = 0; i < M; i++) { 
 
 
if (hash[i].sifra != 0) { 
 
 
 
zeljenaAdresa = adresa(hash[i].sifra); 
 
 
 
brojac[zeljenaAdresa]++; 
 
 
 
if (i != zeljenaAdresa) brojacPreljeva[zeljenaAdresa]++; 
 
 
} 
 
} 
 
maxAdresa = 0; 
 
maxVrijednost = brojac[maxAdresa]; 
 
for (i = 1; i < M; ++i) { 
 
 
if (brojac[i] > maxVrijednost) { 
 
 
 
maxVrijednost = brojac[i]; 
 
 
 
maxAdresa = i; 
 
 
} 
 
} 
 
*brojPreljeva = brojacPreljeva[maxAdresa]; 
 
return maxAdresa; 
} 
 
4. zadatak (10 bodova) 
Red *IzdvojiVisekratnike(Red *red, int broj){ 
 
Red *pom,pom2; 
 
int element, temp; 
 
 
pom=(Red*)malloc(sizeof(Red)); 
 
init_red(pom); 
 
 
init_red(&pom2); 
 
 
while(skini(&element, red)){ 
 
 
if (element % broj==0) 
 
 
 
dodaj(element, pom); 
 
 
else dodaj(element, &pom2); 
 
} 
 
while(skini(&element, &pom2)){ 
 
 
 
dodaj(element, red); 
 
 
 
} 
 
return pom; 
} 
int main (){ 
 
Red red, *novi_red; 
 
 
init_red(&red); 
 
/*... napuni red i učitaj broj... */ 
 
novi_red = IzdvojiVisekratnike(&red, 3); 
 
... 
}",2,Red,0.06997143,,,,,,,,,,,0.0
ZI|2016-06-21|1,ZI,2016-06-21,1,Za zadani graf nacrtajte matrice susjedstva i incidencije te listu susjedstva.,7,Graf,0.13556683,,,,,,,,,,,1.0
ZI|2016-06-21|2,ZI,2016-06-21,2,"Potrebno je sortirati zadano polje cijelih brojeva na način da ga se prvo prepiše u binarno stablo za pretraživanje, a 
zatim ga se, inorder postupkom, prepiše natrag u polje. Možete pretpostaviti da već postoji funkcija 
cvor *dodaj(int br, cvor *korijen) 
koja zadani element dodaje u binarno stablo te vraća pokazivač na novonastalo stablo. Čvorovi stabla imaju sljedeću 
strukturu: 
typedef struct cv{ 
int podatak; 
struct cvor *lijevo_dijete; 
struct cvor *desno_dijete; 
} cvor; 
a) Napisati funkciju koja će elemente zadanog binarnog stabla za pretraživanje prepisati u jednodimenzionalno polje, 
tako da to polje bude sortirano uzlazno. Primjer prototipa funkcije: 
void prepisi(cvor *korijen, int *i, int *polje); 
Varijabla i određuje na kojem mjestu u polju počinje zapisivanje elemenata stabla. Funkcija treba osloboditi svu 
memoriju koju su elementi stabla zauzeli. 
b) Napisati funkciju koja će sortirati zadano polje cijelih brojeva pomoću binarnog stabla za pretraživanje. 
Funkcija treba imati prototip: 
 
void mojsort(int *polje, int n);",4,Binarno stablo,0.123074606,,,,,,,,,,,1.0
ZI|2016-06-21|3,ZI,2016-06-21,3,"Napišite funkciju koja će za zadano polje prirodnih brojeva provjeriti je li gomila. U polju su s -1 označeni elementi 
koji se ne koriste. Funkcija treba vratiti 1 ako je zadano polje gomila, a -1 ako nije. Funkcija treba imati prototip: 
int jeliGomila(int *polje, int n, int vrstaGomile); 
Pomoću varijable vrstaGomile, određuje se za koju vrstu gomile se obavlja ispitivanje. Ako je 
vrstaGomile = 1 roditelj treba biti veći od djece, inače roditelj treba biti manji od djece. Možete pretpostaviti 
da gomila kreće od indeksa 1.",5,Gomila,0.12202636,,,,,,,,,,,0.9333333333333333
ZI|2016-06-21|4,ZI,2016-06-21,4,"Podatke o djelatnicima potrebno je organizirati u memorijski rezidentnu tablicu raspršenog adresiranja veličine 5000 
zapisa. Memorija za tablicu raspršenog adresiranja rezervira se u glavnom programu (nije ga potrebno pisati). Kolizija 
se rješava dvostrukim raspršenim adresiranjem. 
Potrebno je napisati: 
a) Pretprocesorsku direktivu kojom se definira veličina tablice i ostale potrebne konstante za potrebe 
dvostrukog raspršenog adresiranja. Potrebno je napisati i strukturu za pohranu podataka o djelatniku. Svaki 
djelatnik ima šifru (cijeli broj), ime (maksimalna veličina 20 znakova) i prezime (maksimalna veličina 30 
znakova). 
b) Funkciju za upis u tablicu raspršenog adresiranja koja pojavu kolizija rješava dvostrukim raspršenim 
adresiranjem. Funkcija vraća 1 ako je upis uspio, a 0 ako je hash-tablica puna. Prototip funkcije je: 
int Upis(struct zapis* hash, struct zapis element); 
Prilikom realizacije funkcije za upis koristiti predefinirane hash-funkcije: 
int Adresa1(int sifra) { 
 
return sifra%M; 
} 
 
int Adresa2(int sifra) { 
 
return 1 + sifra%(M - 1); 
}",6,Hash tablica,0.0973988,,,,,,,,,,,0.7058823529411765
ZI|2016-06-21|5,ZI,2016-06-21,5,"Za tip podatka Stog definirane su funkcije za inicijalizaciju stoga, dodavanje elementa na stog i skidanje elementa sa 
stoga: 
void init_stog(Stog *stog); 
int dodaj(Stog *stog, int element); 
int skini(Stog *stog, int* element); 
Napisati funkciju 
void izbaci(Stog *stog); 
koja će izbaciti sa stoga sve vrijednosti koje se na stogu pojavljuju više od jedanput, pri čemu će u slučaju višestrukog 
pojavljivanja vrijednosti biti zadržana vrijednost koja se pojavljuje prvi put promatrano od vrha stoga. 
 
Primjer: 
 
Stog prije ulaska u fukciju:
 
1
1 
4 
3 
2 
7 
2 
3 
1 
 
Stog nakon izlaska iz fukcije:
 
1
4 
3 
2 
7 
 
 
Napomena: Rješenje mora koristiti isključivo funkcije za rad sa stogom i pomoćne stogove. Sva rješenja koja 
podrazumijevaju implementacijske detalje stoga (realizacija poljem ili listom) neće biti priznata. 
 
 

 
Rješenja: 
1. 
Zadatak 
 
 =




0
1
0
0
1
0
0
1
1
1
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0



 
 

 =




 1
1
0
0
0
0
0
−1
0
1
1
1
0
0
0
0
−1
0
0
−1
0
0
0
0
−1
0
1
−1
0
−1
0
0
−1
0
1 



 
 
2. 
Zadatak 
// Funkcija koja prebacuje elemente stabla inorder u polje, 
// a ujedno i oslobađa memoriju 
void prepisi (cvor *korijen, int *i, int *polje) { 
 if (korijen == NULL) { 
 return; 
 } 
 
 prepisi (korijen->lijevo_dijete, i, polje); 
 polje[*i] = korijen->podatak; 
 (*i)++; 
 prepisi (korijen->desno_dijete, i, polje); 
 
 free(korijen); 
 
// Oslobađanje memorije 
} 
 
// Funkcija koja sortira zadano polje cijelih brojeva tako da ga prepiše 
// u binarno stablo za pretraživanje, a zatim ga inorder prepiše natrag u polje 
void mojsort(int *polje, int n) { 
 int i; 
 cvor *korijen; 
 
 korijen = NULL; 
 for (i=0; i<n; i++) { 
 korijen = dodaj(polje[i], korijen); 
 } 
 i = 0; 
 prepisi (korijen, &i, polje); 
} 
 
3. 
Zadatak 
int jeliGomila(int *polje, int n, int vrstaGomile) { 
 int dijete, roditelj; 
 int i; 
 
 // Je li riječ o potpunom stablu 
 for (i=1; i<=n; i++) { 
 
 if (polje[i] < 0) return -1; 
 } 
 
 // Odnos roditelja i djece 
 for (dijete=n; dijete>1; dijete--) { 
 roditelj = dijete/2; 
 if (vrstaGomile == 1 && polje[dijete] > polje[roditelj]) return -1; 
 if (vrstaGomile != 1 && polje[dijete] < polje[roditelj]) return -1; 
 } 
 return 1; 
} 

 
4. 
Zadatak 
a) 
#define VELIME 20 
#define VELPREZIME 30 
#define M 5000 
 
struct zapis{ 
 
int sifra; 
 
char ime[VELIME + 1]; 
 
char prezime[VELPREZIME + 1]; 
}; 
 
b) 
int Upis(struct zapis* hash, struct zapis element) { 
 
int indeks; 
 
int h1 = Adresa1(element.sifra); 
 
int h2 = Adresa2(element.sifra); 
 
for (int i = 0; i < M; i++) { 
 
 
indeks = (h1 +i*h2)%M; 
 
 
if (hash[indeks].sifra == 0) { 
 
 
 
hash[indeks] = element; 
 
 
 
return 1; 
 
 
} 
 
} 
 
return 0; 
} 
 
5. 
Zadatak 
void izbaci(Stog *stog) { 
Stog s1, s2; 
int el, x, nadjen; 
 
 
init_stog(&s1); 
 
init_stog(&s2); 
 
while(skini(stog, &el)) { 
 
 
nadjen = 0; 
 
 
while(skini(&s1, &x)) 
 
 
{ 
 
 
 
dodaj(&s2, x); 
 
 
 
if (x == el) nadjen = 1; 
 
 
} 
 
 
if (!nadjen) dodaj(&s2, el); 
 
 
while(skini(&s2, &x)) dodaj(&s1, x); 
 
} 
 
while(skini(&s1, &x)) dodaj(&s2, x); 
 
while(skini(&s2, &x)) dodaj(stog, x); 
} 
 
ILI 
 
void izbaci(Stog *stog) { 
Stog s1, s2; 
int el, x; 
 
 
init_stog(&s1); 
 
init_stog(&s2); 
 
while(skini(stog, &el)) { 
 
 
dodaj(&s1, el); 
 
 
while(skini(stog, &x)) if (x != el) dodaj(&s2, x); 
 
 
while(skini(&s2, &x)) dodaj(stog, x); 
 
} 
 
while(skini(&s1, &el)) dodaj(stog, el); 
}",1,Stog,0.076915845,,,,,,,,,,,0.0
ZI|2015-06-16|1,ZI,2015-06-16,1,"Za tip podatka Stog definirane su funkcije za inicijalizaciju stoga, dodavanje elementa na stog te skidanje elementa 
sa stoga. Elementi stoga su realni brojevi. Prototipovi navedenih funkcija su: 
void init_stog(Stog *stog); 
int dodaj(double element, Stog *stog); 
int skini(double *element, Stog *stog); 
Funkcije dodaj i skini vraćaju 1, ako je operacija dodavanja ili skidanja uspjela, a 0 inače. Potrebno je napisati 
funkciju otpadnici čiji je prototip: 
Stog otpadnici(Stog *S, double d); 
Funkcija otpadnici iz stoga S uklanja sve elemente koji su od aritmetičke sredine elemenata stoga S udaljeni barem 
za d > 0 (ne treba provjeravati je li d > 0). Uklonjeni elementi se stavljaju na stog T i to tako da su prvo, ako postoje, 
stavljeni oni elementi koji su manji od aritmetičke sredine (poredak nije bitan), a onda, ako postoje, oni elementi 
koji su veći od aritmetičke sredine (poredak nije bitan). Na stogu S, poredak elemenata koji nisu uklonjeni treba 
ostati isti. 
Funkcija treba biti neovisna o implementaciji tipa podataka Stog, a dozvoljeno je korištenje pomoćnih stogova. 
Primjer: 
Zadan je stog S: (dno stoga) 4 < 5 < 6 < 4 < 1 (vrh stoga). Aritmetička sredina elemenata na stogu je 4. 
Ako je funkcija pozvana za d = 2, na izlazu iz funkcije stog S treba biti 4 < 5 < 4, a stog T 1 < 6. Ako je funkcija 
pozvana za d = 4, na izlazu iz funkcije, stog S se ne mijenja, a stog T je prazan.",3,Vezana lista,0.09275164,,,,,,,,,,,0.8857142857142857
